0.168143,6.02651,248.729,0.0307954,14.2358,1.03762,209.543,73.9561,553.727, ,0.168143,6.02651,248.729,0.0307954,14.2358,1.03762,209.543,73.9561,553.727, ,0.168143,6.02651,148.169,0.0307954,8.0989,1.03762,209.543,73.9561,447.03,
0.168143,6.68365,248.729,0.0307954,15.8528,1.03762,209.559,73.9561,556.017, ,0.168143,6.68365,248.729,0.0307954,15.8528,1.03762,209.559,73.9561,556.017, ,0.168143,6.68365,59.6955,0.0307954,3.00628,1.03762,209.559,73.9561,354.137,
0.168143,7.87773,248.729,0.0307954,18.9585,1.03762,209.592,73.9561,560.35, ,0.168143,7.87773,248.729,0.0307954,18.9585,1.03762,209.592,73.9561,560.35, ,0.168143,7.87773,15.4587,0.0307954,0,1.03762,209.592,73.9561,308.121,
0.168143,11.8579,248.729,0.0307954,19.5597,1.03762,209.745,73.9561,565.085, ,0.168143,11.8579,248.729,0.0307954,19.5597,1.03762,209.745,73.9561,565.085, ,0.168143,11.8579,15.4587,0.0307954,0,1.03762,209.745,73.9561,312.255,
0.168143,20.6329,248.729,0.0307954,26.0381,1.03762,210.145,73.9561,580.738, ,0.168143,20.6329,248.729,0.0307954,26.0381,1.03762,210.145,73.9561,580.738, ,0.168143,20.6329,15.4587,0.0307954,0,1.03762,210.145,73.9561,321.429,

0.353776,6.02651,248.729,0.0728344,14.2358,1.03762,209.586,73.9561,553.997, ,0.353776,6.02651,248.729,0.0728344,14.2358,1.03762,209.586,73.9561,553.997, ,0.353776,6.02651,148.169,0.0728344,8.0989,1.03762,209.586,73.9561,447.301,
0.353776,6.68365,248.729,0.0728344,15.8528,1.03762,209.602,73.9561,556.288, ,0.353776,6.68365,248.729,0.0728344,15.8528,1.03762,209.602,73.9561,556.288, ,0.353776,6.68365,59.6955,0.0728344,3.00628,1.03762,209.602,73.9561,354.408,
0.353776,7.87773,248.729,0.0728344,18.9585,1.03762,209.635,73.9561,560.621, ,0.353776,7.87773,248.729,0.0728344,18.9585,1.03762,209.635,73.9561,560.621, ,0.353776,7.87773,15.4587,0.0728344,0,1.03762,209.635,73.9561,308.392,
0.353776,11.8579,248.729,0.0728344,19.5597,1.03762,209.788,73.9561,565.356, ,0.353776,11.8579,248.729,0.0728344,19.5597,1.03762,209.788,73.9561,565.356, ,0.353776,11.8579,15.4587,0.0728344,0,1.03762,209.788,73.9561,312.526,
0.353776,20.6329,248.729,0.0728344,26.0381,1.03762,210.188,73.9561,581.008, ,0.353776,20.6329,248.729,0.0728344,26.0381,1.03762,210.188,73.9561,581.008, ,0.353776,20.6329,15.4587,0.0728344,0,1.03762,210.188,73.9561,321.7,

0.372917,6.02651,248.729,0.209198,14.2358,1.03762,209.69,73.9561,554.257, ,0.372917,6.02651,248.729,0.209198,14.2358,1.03762,209.69,73.9561,554.257, ,0.372917,6.02651,148.169,0.209198,8.0989,1.03762,209.69,73.9561,447.56,
0.372917,6.68365,248.729,0.209198,15.8528,1.03762,209.707,73.9561,556.548, ,0.372917,6.68365,248.729,0.209198,15.8528,1.03762,209.707,73.9561,556.548, ,0.372917,6.68365,59.6955,0.209198,3.00628,1.03762,209.707,73.9561,354.668,
0.372917,7.87773,248.729,0.209198,18.9585,1.03762,209.74,73.9561,560.881, ,0.372917,7.87773,248.729,0.209198,18.9585,1.03762,209.74,73.9561,560.881, ,0.372917,7.87773,15.4587,0.209198,0,1.03762,209.74,73.9561,308.652,
0.372917,11.8579,248.729,0.209198,19.5597,1.03762,209.893,73.9561,565.615, ,0.372917,11.8579,248.729,0.209198,19.5597,1.03762,209.893,73.9561,565.615, ,0.372917,11.8579,15.4587,0.209198,0,1.03762,209.893,73.9561,312.785,
0.372917,20.6329,248.729,0.209198,26.0381,1.03762,210.292,73.9561,581.268, ,0.372917,20.6329,248.729,0.209198,26.0381,1.03762,210.292,73.9561,581.268, ,0.372917,20.6329,15.4587,0.209198,0,1.03762,210.292,73.9561,321.96,

0.436225,6.02651,248.729,0.154642,14.2358,1.03762,209.865,73.9561,554.441, ,0.436225,6.02651,248.729,0.154642,14.2358,1.03762,209.865,73.9561,554.441, ,0.436225,6.02651,148.169,0.154642,8.0989,1.03762,209.865,73.9561,447.744,
0.436225,6.68365,248.729,0.154642,15.8528,1.03762,209.882,73.9561,556.732, ,0.436225,6.68365,248.729,0.154642,15.8528,1.03762,209.882,73.9561,556.732, ,0.436225,6.68365,59.6955,0.154642,3.00628,1.03762,209.882,73.9561,354.852,
0.436225,7.87773,248.729,0.154642,18.9585,1.03762,209.915,73.9561,561.065, ,0.436225,7.87773,248.729,0.154642,18.9585,1.03762,209.915,73.9561,561.065, ,0.436225,7.87773,15.4587,0.154642,0,1.03762,209.915,73.9561,308.836,
0.436225,11.8579,248.729,0.154642,19.5597,1.03762,210.068,73.9561,565.799, ,0.436225,11.8579,248.729,0.154642,19.5597,1.03762,210.068,73.9561,565.799, ,0.436225,11.8579,15.4587,0.154642,0,1.03762,210.068,73.9561,312.969,
0.436225,20.6329,248.729,0.154642,26.0381,1.03762,210.467,73.9561,581.452, ,0.436225,20.6329,248.729,0.154642,26.0381,1.03762,210.467,73.9561,581.452, ,0.436225,20.6329,15.4587,0.154642,0,1.03762,210.467,73.9561,322.143,

0.635939,6.02651,248.729,0.355808,14.2358,1.03762,210.23,73.9561,555.207, ,0.635939,6.02651,248.729,0.355808,14.2358,1.03762,210.23,73.9561,555.207, ,0.635939,6.02651,148.169,0.355808,8.0989,1.03762,210.23,73.9561,448.51,
0.635939,6.68365,248.729,0.355808,15.8528,1.03762,210.246,73.9561,557.497, ,0.635939,6.68365,248.729,0.355808,15.8528,1.03762,210.246,73.9561,557.497, ,0.635939,6.68365,59.6955,0.355808,3.00628,1.03762,210.246,73.9561,355.617,
0.635939,7.87773,248.729,0.355808,18.9585,1.03762,210.28,73.9561,561.83, ,0.635939,7.87773,248.729,0.355808,18.9585,1.03762,210.28,73.9561,561.83, ,0.635939,7.87773,15.4587,0.355808,0,1.03762,210.28,73.9561,309.602,
0.635939,11.8579,248.729,0.355808,19.5597,1.03762,210.433,73.9561,566.565, ,0.635939,11.8579,248.729,0.355808,19.5597,1.03762,210.433,73.9561,566.565, ,0.635939,11.8579,15.4587,0.355808,0,1.03762,210.433,73.9561,313.735,
0.635939,20.6329,248.729,0.355808,26.0381,1.03762,210.832,73.9561,582.218, ,0.635939,20.6329,248.729,0.355808,26.0381,1.03762,210.832,73.9561,582.218, ,0.635939,20.6329,15.4587,0.355808,0,1.03762,210.832,73.9561,322.909,

