550.873, 550.873, 547.386, 1.9777
594.908, 594.908, 591.418, 1.9777
600.194, 600.194, 565.828, 1.9777
614.929, 614.929, 514.018, 1.9777
663.285, 663.282, 472.731, 1.9777
551.131, 551.131, 547.643, 1.9777
595.166, 595.166, 591.676, 1.9777
600.452, 600.452, 566.086, 1.9777
615.187, 615.187, 514.276, 1.9777
663.543, 663.536, 472.986, 1.9777
551.389, 551.389, 547.902, 1.9777
595.425, 595.425, 591.934, 1.9777
600.711, 600.711, 566.344, 1.9777
615.446, 615.446, 514.535, 1.9777
663.802, 663.795, 473.244, 1.9777
551.569, 551.569, 548.081, 1.9777
595.604, 595.604, 592.114, 1.9777
600.89, 600.89, 566.524, 1.9777
615.625, 615.625, 514.714, 1.9777
663.981, 663.973, 473.422, 1.9777
552.321, 552.321, 548.833, 1.9777
596.356, 596.356, 592.866, 1.9777
601.642, 601.642, 567.276, 1.9777
616.377, 616.377, 515.466, 1.9777
664.733, 664.721, 474.171, 1.9777
521.578, 521.578, 518.091, 1.9777
524.776, 524.776, 521.285, 1.9777
525.85, 525.85, 491.484, 1.9777
526.658, 526.658, 425.747, 1.9777
531.078, 531.078, 340.527, 1.9777
521.849, 521.849, 518.362, 1.9777
525.046, 525.046, 521.556, 1.9777
526.121, 526.121, 491.755, 1.9777
526.929, 526.929, 426.018, 1.9777
531.349, 531.349, 340.797, 1.9777
522.109, 522.109, 518.622, 1.9777
525.306, 525.306, 521.816, 1.9777
526.381, 526.381, 492.015, 1.9777
527.189, 527.189, 426.278, 1.9777
531.609, 531.609, 341.057, 1.9777
522.293, 522.293, 518.806, 1.9777
525.49, 525.49, 521.999, 1.9777
526.565, 526.565, 492.198, 1.9777
527.373, 527.373, 426.462, 1.9777
531.792, 531.792, 341.241, 1.9777
523.058, 523.058, 519.571, 1.9777
526.256, 526.256, 522.765, 1.9777
527.33, 527.33, 492.964, 1.9777
528.138, 528.138, 427.227, 1.9777
532.558, 532.558, 342.007, 1.9777
522.603, 522.603, 519.116, 1.9777
524.395, 524.395, 520.904, 1.9777
525.325, 525.325, 490.959, 1.9777
525.654, 525.654, 424.743, 1.9777
528.562, 528.562, 338.01, 1.9777
522.874, 522.874, 519.386, 1.9777
524.666, 524.666, 521.175, 1.9777
525.596, 525.596, 491.229, 1.9777
525.924, 525.924, 425.013, 1.9777
528.833, 528.833, 338.281, 1.9777
523.133, 523.133, 519.646, 1.9777
524.926, 524.926, 521.435, 1.9777
525.855, 525.855, 491.489, 1.9777
526.184, 526.184, 425.273, 1.9777
529.092, 529.092, 338.541, 1.9777
523.317, 523.317, 519.83, 1.9777
525.109, 525.109, 521.619, 1.9777
526.039, 526.039, 491.673, 1.9777
526.368, 526.368, 425.457, 1.9777
529.276, 529.276, 338.725, 1.9777
524.083, 524.083, 520.596, 1.9777
525.875, 525.875, 522.385, 1.9777
526.805, 526.805, 492.439, 1.9777
527.134, 527.134, 426.223, 1.9777
530.042, 530.042, 339.49, 1.9777
534.104, 534.104, 530.616, 1.9777
535.548, 535.548, 532.058, 1.9777
536.442, 536.442, 502.076, 1.9777
536.653, 536.653, 435.742, 1.9777
539.187, 539.187, 348.636, 1.9777
534.374, 534.374, 530.887, 1.9777
535.819, 535.819, 532.328, 1.9777
536.713, 536.713, 502.347, 1.9777
536.923, 536.923, 436.012, 1.9777
539.458, 539.458, 348.906, 1.9777
534.634, 534.634, 531.147, 1.9777
536.079, 536.079, 532.588, 1.9777
536.973, 536.973, 502.607, 1.9777
537.183, 537.183, 436.272, 1.9777
539.718, 539.718, 349.166, 1.9777
534.818, 534.818, 531.331, 1.9777
536.263, 536.263, 532.772, 1.9777
537.157, 537.157, 502.79, 1.9777
537.367, 537.367, 436.456, 1.9777
539.901, 539.901, 349.35, 1.9777
535.584, 535.584, 532.096, 1.9777
537.028, 537.028, 533.538, 1.9777
537.922, 537.922, 503.556, 1.9777
538.133, 538.133, 437.222, 1.9777
540.667, 540.667, 350.116, 1.9777
536.719, 536.719, 533.232, 1.9777
537.99, 537.99, 534.5, 1.9777
538.867, 538.867, 504.5, 1.9777
539.017, 539.017, 438.107, 1.9777
541.365, 541.365, 350.814, 1.9777
536.99, 536.99, 533.503, 1.9777
538.261, 538.261, 534.771, 1.9777
539.137, 539.137, 504.771, 1.9777
539.288, 539.288, 438.377, 1.9777
541.636, 541.636, 351.084, 1.9777
537.25, 537.25, 533.763, 1.9777
538.521, 538.521, 535.031, 1.9777
539.397, 539.397, 505.031, 1.9777
539.548, 539.548, 438.637, 1.9777
541.896, 541.896, 351.344, 1.9777
537.434, 537.434, 533.947, 1.9777
538.705, 538.705, 535.214, 1.9777
539.581, 539.581, 505.215, 1.9777
539.732, 539.732, 438.821, 1.9777
542.08, 542.08, 351.528, 1.9777
538.199, 538.199, 534.712, 1.9777
539.471, 539.471, 535.98, 1.9777
540.347, 540.347, 505.98, 1.9777
540.498, 540.498, 439.587, 1.9777
542.845, 542.845, 352.294, 1.9777
