1.25062,135.868,1298.09,0.458571,56.2529,217.901,1688.17,588.957,3986.95, ,0.406988,135.868,1097.39,0.366141,56.2529,35.2792,1688.17,588.957,3602.69, ,0.406988,135.868,1089.84,0.366141,55.7924,35.2792,1688.17,588.957,3594.68,
1.25062,150.684,1237.88,0.416724,62.6425,217.901,1688.3,588.957,3948.04, ,0.2536,150.684,1057.25,0.463733,62.6425,2.07525,1688.3,588.957,3550.63, ,0.2536,150.684,968.602,0.463733,56.6182,2.07525,1688.3,588.957,3455.96,
1.25062,177.604,1197.74,0.388826,74.9151,217.901,1688.57,588.957,3947.33, ,0.2536,177.604,966.931,0.338218,74.9151,2.07525,1688.57,588.957,3499.65, ,0.2536,177.604,673.075,0.5683,46.139,2.07525,1688.57,588.957,3177.24,
1.25062,267.339,1197.74,0.388826,77.2904,217.901,1689.8,588.957,4040.67, ,0.2536,267.339,946.861,0.261524,77.2904,2.07525,1689.8,588.957,3572.84, ,0.2536,267.339,261.018,0.261524,19.7826,2.07525,1689.8,588.957,2829.49,
1.25062,465.172,1197.74,0.388826,102.89,217.901,1693.02,588.957,4267.32, ,0.2536,465.172,936.826,0.254549,102.89,2.07525,1693.02,588.957,3789.45, ,0.2536,465.172,15.0528,0.254549,0,2.07525,1693.02,588.957,2764.79,

2.46997,135.868,1257.95,1.01859,56.2529,201.299,1688.52,588.957,3932.34, ,0.856311,135.868,1077.32,0.817953,56.2529,35.2792,1688.52,588.957,3583.87, ,0.856311,135.868,1069.77,0.817953,55.7924,35.2792,1688.52,588.957,3575.86,
2.46997,150.684,1217.81,0.952607,62.6425,201.299,1688.65,588.957,3913.47, ,0.533579,150.684,1057.25,1.04171,62.6425,2.07525,1688.65,588.957,3551.83, ,0.533579,150.684,968.602,1.04171,56.6182,2.07525,1688.65,588.957,3457.16,
2.46997,177.604,1177.67,0.886626,74.9151,201.299,1688.92,588.957,3912.72, ,0.533579,177.604,966.931,0.76488,74.9151,2.07525,1688.92,588.957,3500.7, ,0.533579,177.604,673.075,0.735477,46.139,2.07525,1688.92,588.957,3178.04,
2.46997,267.339,1177.67,0.886626,77.2904,201.299,1690.15,588.957,4006.06, ,0.533579,267.339,946.861,0.603514,77.2904,2.07525,1690.15,588.957,3573.81, ,0.533579,267.339,261.018,0.603514,19.7826,2.07525,1690.15,588.957,2830.46,
2.46997,465.172,1177.67,0.886626,102.89,201.299,1693.37,588.957,4232.71, ,0.533579,465.172,936.826,0.587018,102.89,2.07525,1693.37,588.957,3790.41, ,0.533579,465.172,15.0528,0.587018,0,2.07525,1693.37,588.957,2765.75,

1.92322,135.868,1097.39,2.16757,56.2529,134.891,1689.36,588.957,3706.81, ,0.562448,135.868,956.896,1.56078,56.2529,2.07525,1689.36,588.957,3431.53, ,0.562448,135.868,860.877,1.56078,50.3932,2.07525,1689.36,588.957,3329.65,
1.92322,150.684,1097.39,2.16757,62.6425,134.891,1689.49,588.957,3728.15, ,0.562448,150.684,956.896,1.56078,62.6425,2.07525,1689.49,588.957,3452.87, ,0.562448,150.684,839.987,1.99573,50.6057,2.07525,1689.49,588.957,3324.36,
1.92322,177.604,1097.39,2.16757,74.9151,134.891,1689.76,588.957,3767.61, ,0.562448,177.604,956.896,1.63612,74.9151,2.07525,1689.76,588.957,3492.41, ,0.562448,177.604,624.947,1.56078,47.9367,2.07525,1689.76,588.957,3133.4,
1.92322,267.339,1097.39,2.16757,77.2904,134.891,1690.99,588.957,3860.95, ,0.562448,267.339,946.861,1.5134,77.2904,2.07525,1690.99,588.957,3575.59, ,0.562448,267.339,261.018,1.5134,19.7826,2.07525,1690.99,588.957,2832.24,
1.92322,465.172,1097.39,2.16757,102.89,134.891,1694.21,588.957,4087.6, ,0.562448,465.172,936.826,1.46602,102.89,2.07525,1694.21,588.957,3792.16, ,0.562448,465.172,15.0528,1.46602,0,2.07525,1694.21,588.957,2767.5,

0.657932,135.868,936.826,1.04193,56.2529,2.07525,1690.77,588.957,3412.45, ,0.657932,135.868,936.826,1.04193,56.2529,2.07525,1690.77,588.957,3412.45, ,0.657932,135.868,840.806,1.04193,50.3932,2.07525,1690.77,588.957,3310.57,
0.657932,150.684,936.826,1.04193,62.6425,2.07525,1690.9,588.957,3433.79, ,0.657932,150.684,936.826,1.04193,62.6425,2.07525,1690.9,588.957,3433.79, ,0.657932,150.684,730.214,1.04193,48.6015,2.07525,1690.9,588.957,3213.13,
0.657932,177.604,936.826,1.04193,74.9151,2.07525,1691.17,588.957,3473.25, ,0.657932,177.604,936.826,1.04193,74.9151,2.07525,1691.17,588.957,3473.25, ,0.657932,177.604,523.776,1.04193,41.3454,2.07525,1691.17,588.957,3026.63,
0.657932,267.339,936.826,1.04193,77.2904,2.07525,1692.4,588.957,3566.59, ,0.657932,267.339,936.826,1.04193,77.2904,2.07525,1692.4,588.957,3566.59, ,0.657932,267.339,250.982,1.04193,19.7826,2.07525,1692.4,588.957,2823.24,
