5906.49, 5522.22, 5514.22, 15.9345
6083.81, 5686.4, 5591.73, 15.9345
6476.04, 6028.36, 5705.96, 15.9345
7879.15, 7411.32, 6667.96, 15.9345
10993.4, 10515.5, 9490.83, 15.9345
5851.71, 5503.24, 5495.24, 15.9345
6049.09, 5687.45, 5592.78, 15.9345
6441.27, 6029.25, 5706.59, 15.9345
7844.38, 7412.13, 6668.78, 15.9345
10958.6, 10516.3, 9491.63, 15.9345
5626.17, 5350.89, 5249.01, 15.9345
5863.75, 5588.47, 5459.96, 15.9345
6296.14, 6020.94, 5661.94, 15.9345
7699.25, 7413.89, 6670.54, 15.9345
10813.5, 10518, 9493.36, 15.9345
5331.76, 5331.76, 5229.88, 15.9345
5569.34, 5569.34, 5348.68, 15.9345
6001.73, 6001.73, 5555.11, 15.9345
7404.84, 7404.84, 6661.49, 15.9345
10519.1, 10519.1, 9494.39, 15.9345
5336.18, 5336.18, 5234.3, 15.9345
5573.76, 5573.76, 5353.11, 15.9345
6006.16, 6006.16, 5559.54, 15.9345
7409.26, 7409.26, 6665.91, 15.9345
10523.5, 10523.5, 9498.82, 15.9345
3986.95, 3602.69, 3594.68, 15.9345
3948.04, 3550.63, 3455.96, 15.9345
3947.33, 3499.65, 3177.24, 15.9345
4040.67, 3572.84, 2829.49, 15.9345
4267.32, 3789.45, 2764.79, 15.9345
3932.34, 3583.87, 3575.86, 15.9345
3913.47, 3551.83, 3457.16, 15.9345
3912.72, 3500.7, 3178.04, 15.9345
4006.06, 3573.81, 2830.46, 15.9345
4232.71, 3790.41, 2765.75, 15.9345
3706.81, 3431.53, 3329.65, 15.9345
3728.15, 3452.87, 3324.36, 15.9345
3767.61, 3492.41, 3133.4, 15.9345
3860.95, 3575.59, 2832.24, 15.9345
4087.6, 3792.16, 2767.5, 15.9345
3412.45, 3412.45, 3310.57, 15.9345
3433.79, 3433.79, 3213.13, 15.9345
3473.25, 3473.25, 3026.63, 15.9345
3566.59, 3566.59, 2823.24, 15.9345
3793.24, 3793.24, 2768.58, 15.9345
3417.04, 3417.04, 3315.16, 15.9345
3438.38, 3438.38, 3217.73, 15.9345
3477.84, 3477.84, 3031.22, 15.9345
3571.19, 3571.19, 2827.84, 15.9345
3797.84, 3797.84, 2773.17, 15.9345
3942.66, 3558.4, 3550.4, 15.9345
3896.85, 3499.44, 3404.77, 15.9345
3883.61, 3435.93, 3113.52, 15.9345
3935.18, 3467.35, 2723.99, 15.9345
4069.72, 3591.85, 2567.19, 15.9345
3888.05, 3539.58, 3531.57, 15.9345
3862.28, 3500.65, 3405.98, 15.9345
3849, 3436.98, 3114.32, 15.9345
3900.57, 3468.31, 2724.96, 15.9345
4035.11, 3592.81, 2568.15, 15.9345
3662.52, 3387.24, 3285.36, 15.9345
3676.96, 3401.68, 3273.17, 15.9345
3703.89, 3428.69, 3069.68, 15.9345
3755.45, 3470.09, 2726.74, 15.9345
3890, 3594.56, 2569.9, 15.9345
3368.16, 3368.16, 3266.28, 15.9345
3382.6, 3382.6, 3161.95, 15.9345
3409.53, 3409.53, 2962.91, 15.9345
3461.09, 3461.09, 2717.74, 15.9345
3595.64, 3595.64, 2570.98, 15.9345
3372.76, 3372.76, 3270.88, 15.9345
3387.2, 3387.2, 3166.54, 15.9345
3414.12, 3414.12, 2967.5, 15.9345
3465.69, 3465.69, 2722.34, 15.9345
3600.24, 3600.24, 2575.57, 15.9345
4009.92, 3625.66, 3617.66, 15.9345
3960.81, 3563.4, 3468.73, 15.9345
3941.56, 3493.88, 3171.48, 15.9345
3973.12, 3505.29, 2761.93, 15.9345
4063.54, 3585.67, 2561, 15.9345
3955.31, 3606.84, 3598.83, 15.9345
3926.24, 3564.6, 3469.93, 15.9345
3906.95, 3494.93, 3172.27, 15.9345
3938.51, 3506.25, 2762.9, 15.9345
4028.93, 3586.63, 2561.96, 15.9345
3729.78, 3454.5, 3352.62, 15.9345
3740.92, 3465.64, 3337.13, 15.9345
3761.84, 3486.64, 3127.64, 15.9345
3793.39, 3508.03, 2764.68, 15.9345
3883.82, 3588.38, 2563.71, 15.9345
3435.42, 3435.42, 3333.54, 15.9345
3446.56, 3446.56, 3225.9, 15.9345
3467.48, 3467.48, 3020.86, 15.9345
3499.03, 3499.03, 2755.68, 15.9345
3589.46, 3589.46, 2564.79, 15.9345
3440.02, 3440.02, 3338.14, 15.9345
3451.15, 3451.15, 3230.5, 15.9345
3472.08, 3472.08, 3025.46, 15.9345
3503.63, 3503.63, 2760.28, 15.9345
3594.05, 3594.05, 2569.39, 15.9345
4017.67, 3633.41, 3625.4, 15.9345
3966.9, 3569.49, 3474.82, 15.9345
3944.65, 3496.97, 3174.57, 15.9345
3966.2, 3498.37, 2755.02, 15.9345
4034.56, 3556.69, 2532.03, 15.9345
3963.05, 3614.58, 3606.58, 15.9345
3932.33, 3570.69, 3476.02, 15.9345
3910.04, 3498.02, 3175.36, 15.9345
3931.59, 3499.34, 2755.99, 15.9345
3999.95, 3557.65, 2532.99, 15.9345
3737.52, 3462.25, 3360.37, 15.9345
3747.01, 3471.73, 3343.22, 15.9345
3764.93, 3489.73, 3130.73, 15.9345
3786.48, 3501.12, 2757.77, 15.9345
3854.84, 3559.4, 2534.74, 15.9345
3443.16, 3443.16, 3341.28, 15.9345
3452.65, 3452.65, 3231.99, 15.9345
3470.57, 3470.57, 3023.95, 15.9345
3492.12, 3492.12, 2748.76, 15.9345
3560.48, 3560.48, 2535.82, 15.9345
3447.76, 3447.76, 3345.88, 15.9345
3457.24, 3457.24, 3236.59, 15.9345
3475.16, 3475.16, 3028.55, 15.9345
3496.71, 3496.71, 2753.36, 15.9345
3565.08, 3565.08, 2540.41, 15.9345
