1.25062,7.64333,2399.51,1.14207,0.722618,217.901,1683.37,705.355,5016.9, ,0.790458,7.64333,2319.23,1.13333,0.722618,118.289,1683.37,705.355,4836.53, ,0.790458,7.64333,2319.23,1.13333,0.722618,118.289,1683.37,705.355,4836.53,
1.25062,16.0817,1799.85,0.807294,1.51516,217.901,1683.55,705.355,4426.31, ,0.790458,16.0817,1719.57,0.798557,1.51516,118.289,1683.55,705.355,4245.95, ,0.790458,16.0817,1719.57,0.798557,1.51516,118.289,1683.55,705.355,4245.95,
1.25062,16.9518,1478.73,0.584111,4.35192,217.901,1683.97,705.355,4109.09, ,0.483682,16.9518,1358.3,0.547477,4.35192,51.8812,1683.97,705.355,3821.84, ,0.483682,16.9518,1358.13,0.547477,4.3511,51.8812,1683.97,705.355,3821.67,
1.25062,19.8297,1298.09,0.458571,3.21699,217.901,1684.67,705.355,3930.78, ,0.406988,19.8297,1097.39,0.366141,3.21699,35.2792,1684.67,705.355,3546.52, ,0.406988,19.8297,1089.84,0.366141,3.19065,35.2792,1684.67,705.355,3538.94,
1.25062,28.9081,1237.88,0.416724,7.40184,217.901,1686.14,705.355,3885.26, ,0.2536,28.9081,1057.25,0.463733,7.40184,2.07525,1686.14,705.355,3487.85, ,0.2536,28.9081,968.602,0.463733,6.69,2.07525,1686.14,705.355,3398.49,

2.46997,7.64333,1620.04,0.886626,0.948078,201.299,1683.72,705.355,4222.36, ,1.50178,7.64333,1539.76,0.850944,0.948078,101.687,1683.72,705.355,4041.46, ,1.50178,7.64333,1532.21,0.850944,0.942834,101.687,1683.72,705.355,4033.91,
2.46997,16.0817,1603.65,1.15055,1.95145,201.299,1683.89,705.355,4215.86, ,1.50178,16.0817,1523.37,1.11487,1.95145,101.687,1683.89,705.355,4034.96, ,1.50178,16.0817,1523.2,1.11487,1.95117,101.687,1683.89,705.355,4034.79,
2.46997,16.9518,1418.52,1.28251,4.35192,201.299,1684.32,705.355,4034.54, ,0.856311,16.9518,1298.09,1.18085,4.35192,35.2792,1684.32,705.355,3746.38, ,0.856311,16.9518,1297.92,1.18085,4.3511,35.2792,1684.32,705.355,3746.21,
2.46997,19.8297,1257.95,1.01859,3.21699,201.299,1685.02,705.355,3876.16, ,0.856311,19.8297,1077.32,0.817953,3.21699,35.2792,1685.02,705.355,3527.69, ,0.856311,19.8297,1069.77,0.817953,3.19065,35.2792,1685.02,705.355,3520.12,
